Time,Temperature,Humidity,Vbat
1722583278,24.48,62.44,2781
1722585079,24.45,62.47,2781
1722586880,24.44,62.48,2782
1722588681,24.43,62.51,2782
1722590482,24.44,62.48,2782
1722592283,24.46,62.43,2783
1722594084,24.49,62.33,2783
1722595885,24.54,62.16,2784
1722597687,24.58,62.01,2784
1722599488,24.63,61.87,2784
1722601289,24.7,61.73,2784
1722603090,24.81,61.61,2785
1722604891,24.89,61.44,2785
1722606687,24.99,61.25,2786
1722608493,25.07,61.09,2786
1722610289,25.17,60.83,2787
1722612096,25.36,60.53,2788
1722613897,25.56,60.19,2788
1722615698,25.63,59.98,2790
1722617499,25.69,59.9,2791
1722619300,25.67,59.97,2791
1722621101,25.65,60.07,2791
1722622902,25.63,60.2,2791
1722624703,25.61,60.33,2791
1722626505,25.57,60.5,2790
1722628306,25.51,60.67,2790
1722630102,25.42,60.84,2789
1722631908,25.35,61,2788
1722633704,25.25,61.24,2788
1722635510,25.16,61.45,2787
1722637311,25.1,61.64,2786
1722639112,25.05,61.86,2786
1722640914,24.96,61.99,2785
1722642715,24.86,62.16,2785
1722644516,24.79,62.3,2785
1722646317,24.7,62.39,2785
1722648118,24.64,62.47,2785
1722649919,24.6,62.52,2784
1722651720,24.57,62.58,2782
1722653516,24.54,62.67,2778
1722655323,24.49,62.75,2775
1722657124,24.43,62.79,2773
1722658925,24.37,62.84,2772
1722660726,24.33,62.87,2771
1722662527,24.3,62.9,2771
1722664328,24.27,62.91,2772
1722666129,24.23,62.92,2771
1722667930,24.2,62.95,2772
1722669732,24.17,62.97,2774
1722671533,24.15,62.97,2775
1722673334,24.14,62.97,2777
1722675135,24.13,62.96,2779
1722676936,24.14,62.94,2781
1722678737,24.15,62.9,2781
1722680538,24.17,62.82,2781
1722682339,24.2,62.76,2781
1722684141,24.21,62.71,2781
1722685942,24.25,62.62,2781
1722687743,24.31,62.48,2782
1722689544,24.38,62.33,2782
1722691345,24.46,62.21,2782
1722693146,24.53,61.98,2782
1722694942,24.59,61.81,2782
1722696748,24.69,61.52,2783
1722698549,24.87,61.2,2784
1722700351,25.06,60.91,2784
1722702152,25.13,60.72,2785
1722703953,25.19,60.61,2786
1722705754,25.28,60.49,2786
1722707550,25.33,60.42,2786
1722709356,25.34,60.41,2786
1722711152,25.33,60.43,2786
1722712958,25.31,60.48,2786
1722714759,25.28,60.55,2786
1722716561,25.22,60.62,2786
1722718362,25.14,60.72,2786
1722720158,25.09,60.92,2785
1722721964,25.02,61.05,2785
1722723765,24.92,61.17,2784
1722725561,24.85,61.13,2784
1722727367,24.78,61.25,2783
1722729168,24.71,61.36,2782
1722730969,24.63,61.39,2782
1722732771,24.6,61.49,2781
1722734572,24.57,61.55,2781
1722736373,24.54,61.62,2781
1722738174,24.51,61.67,2780
1722739975,24.47,61.73,2780
1722741776,24.41,61.77,2780
1722743572,24.36,61.81,2781
1722745378,24.32,61.84,2780
1722747175,24.29,61.88,2778
1722748981,24.25,61.92,2773
1722750782,24.21,61.94,2767
1722752583,24.18,61.97,2761
1722754379,24.14,62,2758
1722756185,24.11,62.04,2757
1722757986,24.08,62.04,2757
1722759787,24.06,62.05,2758
1722761583,24.05,61.99,2760
1722763389,24.04,61.88,2761
1722765190,24.03,61.81,2765
1722766992,24.05,61.73,2769
1722768793,24.06,61.68,2769
1722770594,24.08,61.62,2770
1722772395,24.09,61.57,2771
1722774196,24.1,61.49,2771
1722775997,24.14,61.42,2771
1722777798,24.19,61.34,2771
1722779599,24.26,61.22,2772
1722781401,24.33,61.11,2772
1722783202,24.41,61.01,2773
1722785003,24.53,60.86,2774
1722786804,24.63,60.63,2774
1722788605,24.78,60.47,2775
1722790406,24.82,60.41,2775
1722792207,24.85,60.35,2775
1722794003,24.9,60.34,2776
1722795809,24.87,60.42,2776
1722797610,24.81,60.56,2777
1722799412,24.73,60.7,2778
1722801213,24.66,60.82,2777
1722803014,25.2,62.64,2776
1722804815,26.8,63.16,2777
1722806616,27.21,62.38,2783
1722808412,27.64,61.46,2789
1722810218,27.8,61.49,2797
1722812019,28.1,61.22,2805
1722813820,28.15,61.44,2808
1722815616,27.85,60.72,2811
1722817418,25.28,58,2808
1722819224,24.19,59.07,2798
1722821025,24.45,60.02,2781
1722822826,24.7,60.42,2769
1722824627,24.66,60.6,2761
1722826428,24.59,60.93,2760
1722828229,24.56,61.49,2765
1722830030,24.54,61.63,2767
1722831831,24.44,61.77,2767
1722833633,24.32,61.63,2767
1722835434,24.22,61.66,2766
1722837235,24.13,61.62,2766
1722839036,24.07,61.79,2763
1722840837,24.01,61.99,2760
1722842638,23.95,62.11,2753
1722844439,24.06,62.64,2748
1722846240,23.35,62.91,2745
1722848041,23.16,63.35,2746
1722849843,24.28,60.69,2751
1722851644,23.24,63.55,2753
1722853445,23.22,63.49,2757
1722855246,23.43,63.59,2758
1722857047,23.59,62.82,2761
1722858848,25.96,56.71,2763
1722860649,26.03,55.03,2771
1722862451,26.05,54.44,2773
1722864252,26.12,54.11,2773
1722866053,26.54,52.16,2780
1722867854,28.28,47.5,2782
1722869655,28.5,46.5,2789
1722871456,27.92,48.12,2798
1722873257,28.56,46.45,2803
1722875059,29.08,44.52,2807
1722876860,29.61,44.17,2809
1722878661,30.46,44.6,2811
1722880462,30.78,44.32,2814
1722882263,30.02,46.6,2816
1722884064,30.04,46.86,2819
1722885865,29.05,49.05,2819
1722887667,28.85,49.77,2815
1722889468,29.04,48.08,2812
1722891269,28.43,49.69,2810
1722893070,28.01,48.55,2808
1722894871,27.59,51.05,2809
1722896672,27.41,52.8,2809
1722898473,26.95,54.7,2807
1722900274,26.53,55.61,2805
1722902076,26.05,55.95,2801
1722903877,25.76,56.53,2797
1722905678,25.39,57.23,2792
1722907479,25.1,57.8,2786
1722909280,24.88,58.27,2782
1722911081,24.65,58.77,2780
1722912882,24.49,58.71,2778
1722914684,24.26,59.05,2778
1722916485,24.09,59.63,2778
1722918286,23.99,60.21,2778
1722920082,23.84,60.2,2777
1722921888,23.66,60.63,2776
1722923689,23.57,61.16,2774
1722925490,23.35,61.26,2772
1722927291,23.21,61.62,2770
1722929092,23.12,61.91,2770
1722930894,23.13,62.28,2769
1722932695,23.06,62.39,2770
1722934491,23.04,62.81,2771
1722936297,23.07,62.88,2771
1722938098,23.14,63.12,2772
1722939899,23.61,63.17,2772
1722941700,24.87,59.54,2773
1722943501,25.94,56.56,2775
1722945303,26.83,54.91,2781
1722947104,27.47,54.02,2788
1722948905,27.82,52.79,2795
1722950706,28.18,51.46,2802
1722952507,28.45,50.31,2804
1722954308,28.71,49.78,2804
1722956109,29.33,48.49,2807
1722957911,29.92,46.2,2810
1722959712,30.28,44.76,2815
1722961508,29.3,46.85,2819
1722963314,29.21,46.38,2821
1722965115,29.04,47.61,2820
1722966916,29.73,44.77,2820
1722968717,29.89,43.35,2821
1722970518,29.47,45.75,2821
1722972320,29.02,48.16,2820
1722974121,29.06,49.84,2819
1722975922,29.1,50.84,2817
1722977723,28.69,52.36,2816
1722979524,28.55,51.6,2816
1722981325,28.51,51.99,2816
1722983126,28.06,55.28,2815
1722984922,27.79,57.66,2814
1722986729,27.66,56.72,2812
1722988530,27.54,54.93,2809
1722990331,27.04,54.39,2807
1722992132,26.6,54.15,2803
1722993933,26.23,54.48,2798
1722995734,25.97,55.61,2791
1722997535,25.83,56.74,2787
1722999336,25.65,57.69,2784
1723001138,25.56,58.23,2782
1723002939,25.46,59.22,2784
1723004740,25.37,60.46,2784
1723006541,25.27,60.94,2783
1723008342,25.11,61.65,2782
1723010143,25.08,62.16,2779
1723011944,25.03,62.69,2777
1723013746,24.92,62.79,2775
1723015547,24.85,63.4,2774
1723017348,24.96,64.09,2774
1723019149,24.39,64.88,2773
1723020950,23.37,66.62,2770
1723022751,23.2,67.48,2765
1723024552,22.9,69.3,2762
1723026353,22.15,70,2760
1723028154,21.98,70.43,2759
1723029956,21.92,70.99,2760
1723031757,22.16,70.9,2759
1723033558,23.12,68.02,2760
1723035359,23.71,66.7,2760
1723037160,23.83,67.01,2760
1723038961,23.88,66.02,2760
1723040762,24.63,63.59,2759
1723042563,25.08,62.78,2762
1723044360,25.9,59.78,2767
1723046166,26.44,58.07,2776
1723047967,26.75,57.12,2785
1723049768,26.83,57.67,2792
1723051569,26.58,60.43,2796
1723053370,26.67,61.82,2797
1723055171,26.6,63.91,2795
1723056973,26.5,63.53,2793
1723058774,26.58,63.88,2792
1723060575,26.63,65.57,2791
1723062376,26.65,66.12,2791
1723064177,27.32,64.89,2792
1723065978,27.73,64.39,2797
1723067779,27.54,63.9,2801
1723069580,27.28,64.49,2803
1723071382,27.69,63.85,2804
1723073183,26.94,63.37,2803
1723074984,25.87,64.79,2799
1723076785,25.45,65.29,2796
1723078586,25.15,65.91,2792
1723080387,24.93,67.02,2786
1723082188,24.7,68.13,2783
1723083990,24.57,68.79,2781
1723085791,24.48,68.7,2780
1723087592,24.4,69.04,2779
1723089393,24.39,69.11,2777
1723091194,24.35,69.13,2775
1723092995,24.19,68.86,2774
1723094796,24.08,68.78,2773
1723096597,24.03,68.91,2771
1723098399,23.77,69.72,2768
1723100200,23.87,69.71,2767
1723102001,23.84,69.74,2765
1723103802,23.87,70.28,2766
1723105603,23.6,70.59,2767
1723107404,23.34,71.71,2767
1723109200,23.28,72.36,2767
1723111006,23.32,72.12,2765
1723112807,24.23,68.62,2762
1723114608,24.73,66.22,2762
1723116410,24.96,65.28,2760
1723118211,25.37,63.34,2759
1723120012,25.84,60.81,2764
1723121813,25.98,58.88,2770
1723123614,25.96,57.97,2774
1723125415,26.34,54.7,2783
1723127216,26.49,55.06,2787
1723129012,26.48,56.03,2790
1723130819,26.87,55.44,2793
1723132620,26.95,55.7,2794
1723134421,27.09,55.08,2795
1723136222,27,55.51,2794
1723138023,27.16,53.91,2793
1723139824,27.29,54.58,2793
1723141625,27.48,53.15,2793
1723143427,27.26,53.12,2794
1723145228,27.09,52.81,2794
1723147029,27.33,51.41,2794
1723148830,27.4,50.58,2793
1723150631,27.19,49.45,2792
1723152432,26.37,51.51,2792
1723154233,25.95,51.94,2792
1723156034,25.75,52.47,2789
1723157836,25.59,52.39,2784
1723159637,25.95,52.95,2780
1723161438,26.74,54.04,2781
1723163239,26.63,54.37,2784
1723165040,26.08,54.92,2788
1723166841,25.27,53.38,2790
1723168642,24.65,53.81,2787
1723170443,24.17,54.47,2778
1723172245,23.9,54.88,2772
1723174041,23.82,55.07,2767
1723175847,23.7,55.27,2765
1723177648,23.54,55.73,2765
1723179449,23.31,55.94,2766
1723181250,23.11,56.22,2765
1723183051,22.92,55.97,2763
1723184853,22.71,55.53,2760
1723186654,22.57,56.04,2757
1723188450,22.48,56.63,2756
1723190256,22.37,57.64,2756
1723192057,22.38,58.62,2757
1723193858,22.24,58.08,2758
1723195659,22.58,58.01,2758
1723197461,23.62,56.66,2758
1723199262,24.3,55.72,2760
1723201063,24.7,55.34,2762
1723202864,25.16,54.53,2763
1723204665,25.92,53.19,2768
1723206466,26.27,53.63,2772
1723208267,27.01,52.25,2777
1723210068,26.92,52.3,2783
1723211869,27.36,51.66,2788
1723213670,27.15,52.21,2791
1723215472,27.44,51.54,2794
1723217273,27.86,50.73,2795
1723219074,28.04,50.99,2794
1723220875,28,51.58,2794
1723222676,28.24,51.31,2793
1723224477,28.54,51.09,2793
1723226278,28.83,49.29,2797
1723228079,28.96,47.23,2800
1723229880,28.82,47.09,2804
1723231682,29.21,46.92,2808
1723233483,29.12,47.12,2811
1723235284,29.04,47.32,2813
1723237085,28.13,49.65,2813
1723238886,27.46,52.52,2808
1723240687,27.21,56.71,2802
1723242489,26.97,56.27,2796
1723244290,26.85,56.34,2789
1723246091,26.75,57.18,2787
1723247892,26.85,56.98,2784
1723249693,27.21,57.73,2784
1723251494,26.63,55.81,2785
1723253295,26.1,55.73,2784
1723255097,25.72,56.62,2783
1723256898,25.51,57.56,2781
1723258699,25.36,58.07,2777
1723260500,25.26,58.79,2774
1723262301,25.16,59.3,2774
1723264102,25.1,59.94,2774
1723265903,25.06,61.41,2773
1723267704,24.96,62.34,2773
1723269506,24.82,63.01,2772
1723271307,24.65,63.65,2772
1723273108,24.54,64.19,2771
1723274909,24.5,64.42,2770
1723276710,24.44,64.74,2769
1723278506,24.55,65.33,2767
1723280312,24.57,65.48,2765
1723282113,24.54,64.75,2765
1723283914,24.54,64.3,2764
1723285715,24.55,63.93,2764
1723287517,24.57,63.57,2764
1723289313,24.61,63.19,2765
1723291119,24.69,62.92,2765
1723292920,24.78,62.73,2766
1723294721,24.87,62.6,2767
1723296522,24.99,62.47,2768
1723298323,25.07,62.44,2768
1723300124,25.11,62.32,2769
1723301926,25.21,62.07,2770
1723303722,25.4,61.66,2773
1723305528,25.59,61.3,2776
1723307329,25.76,61.01,2777
1723309130,25.86,60.85,2779
1723310926,25.96,61.05,2779
1723312732,26.96,62.31,2779
1723314533,28.48,59.75,2783
1723316335,29.18,58.64,2788
1723318136,29.5,58.34,2794
1723319937,28.6,59.97,2799
1723321738,28.38,60.68,2803
1723323539,28.33,56.44,2805
1723325340,27.91,53.7,2801
1723327141,27.77,54.6,2800
1723328942,27.93,54.6,2799
1723330744,27.89,54.49,2798
1723332545,28.01,54.21,2801
1723334341,27.41,57.68,2803
1723336147,27.34,57.18,2798
1723337948,27.48,55.93,2793
1723339749,27.57,55.85,2789
1723341545,27.32,56.54,2786
1723343352,27.26,56.39,2787
1723345153,26.72,57.19,2789
1723346954,26.25,58.2,2787
1723348755,25.88,59.05,2783
1723350556,25.63,59.82,2781
1723352357,25.41,60.57,2778
1723354158,25.25,61.04,2778
1723355959,25.07,61.48,2777
1723357755,24.97,61.85,2774
1723359562,24.78,62.23,2773
1723361363,24.65,62.41,2772
1723363159,24.6,62.99,2774
1723364960,24.59,63.5,2776
1723366766,24.56,64.27,2777
1723368562,24.47,65.08,2776
1723370368,24.54,65.35,2772
1723372170,24.7,65.36,2768
1723373971,24.92,65.19,2764
1723375772,25.21,65.22,2761
1723377573,25.52,64.05,2765
1723379374,25.83,63.61,2771
1723381175,26.08,63.49,2776
1723382976,27.08,62.11,2781
1723384777,27.91,60.51,2787
1723386578,27.87,60.18,2790
1723388380,28.19,58.99,2796
1723390181,28.82,57.34,2801
1723391982,28.96,55.71,2803
1723393783,29.39,52.35,2805
1723395584,29.82,51.05,2807
1723397385,30.3,49.9,2807
1723399186,29.89,51.53,2809
1723400987,29.66,52.41,2811
1723402788,30.04,50.76,2813
1723404585,30.05,50.41,2814
1723406391,29.82,50.92,2817
1723408192,29.45,52.49,2817
1723409993,29.35,52.43,2817
1723411794,29.12,52.61,2816
1723413595,28.85,53.42,2814
1723415396,28.77,54.83,2814
1723417198,29.25,53.4,2814
1723418999,28.58,54.46,2814
1723420800,28.12,55.08,2814
1723422601,28.18,55.16,2813
1723424397,28.39,55.3,2812
1723426203,27.97,55.91,2810
1723428004,27.44,57.15,2806
1723429800,27.2,58.19,2801
1723431606,26.95,59.36,2795
1723433408,26.73,60.27,2788
1723435209,26.56,60.46,2783
1723437010,26.41,61.1,2782
1723438811,26.17,62.2,2782
1723440612,26.06,62.71,2783
1723442413,26.03,63.03,2785
1723444214,25.95,63.31,2786
1723446015,25.74,65.27,2787
1723447817,25.74,66.45,2787
1723449613,25.76,67.83,2786
1723451419,25.84,69.04,2785
1723453220,25.85,69.31,2784
1723455021,25.71,68.13,2784
1723456817,25.85,67.91,2784
1723458623,26.04,67.31,2784
1723460424,26.16,65.47,2785
1723462226,26.47,64.66,2786
1723464027,26.68,63.78,2786
1723465828,27.12,62.79,2787
1723467629,27.42,61.91,2787
1723469430,27.61,60.07,2787
1723471231,28.02,57.36,2789
1723473032,28.04,59.19,2793
1723474834,28.24,57.39,2797
1723476635,29.01,54.13,2801
1723478436,30.24,49.47,2806
1723480237,30.74,48.73,2809
1723482038,31.16,47.58,2814
1723483839,31.5,47.12,2819
1723485640,32.36,44.22,2824
1723487441,33.17,44.48,2830
1723489243,32.87,45.52,2837
1723491039,32.42,45.73,2842
1723492845,31.5,47.95,2843
1723494646,30.92,49.61,2840
1723496447,30.35,51.95,2835
1723498248,30.22,54.03,2831
1723500049,29.53,53.33,2828
1723501850,29.99,51.25,2827
1723503652,29.8,49.77,2826
1723505453,28.83,52.92,2825
1723507254,28.37,55.34,2823
1723509055,27.77,56.98,2820
1723510856,26.91,59.43,2814
1723512657,26.41,59.77,2807
1723514458,26.08,59.7,2799
1723516260,25.78,61.08,2792
1723518061,25.59,60.97,2787
1723519862,25.37,61.53,2786
1723521663,25.08,62.78,2783
1723523459,25.08,62.5,2781
1723525265,25.12,62.63,2779
1723527066,25.11,62.44,2777
1723528868,25.11,61.53,2777
1723530669,25.06,61.21,2778
1723532470,24.99,61.25,2778
1723534271,24.96,61.61,2777
1723536072,24.88,62.3,2777
1723537873,24.78,62.44,2777
1723539674,24.69,63.35,2776
1723541475,24.65,64.02,2776
1723543276,24.68,64.3,2775
1723545078,24.79,63.77,2775
1723546879,24.97,62.29,2775
1723548680,25.09,62.24,2776
1723550476,25.16,62.12,2776
1723552282,25.42,62.59,2778
1723554083,25.72,62.6,2779
1723555884,26.04,62.03,2781
1723557685,26.3,62.86,2784
1723559486,27.02,61.02,2785
1723561288,28.41,57.46,2791
1723563089,29.27,54.98,2798
1723564890,30,52.22,2807
1723566691,30.44,49.17,2815
1723568492,30.87,46.69,2823
1723570293,30.61,47.6,2825
1723572094,30.46,46.52,2826
1723573895,30.5,46.63,2826
1723575696,30.73,46.16,2826
1723577493,30.66,47.35,2826
1723579299,30.43,48.6,2826
1723581095,29.61,50.6,2825
1723582901,28.91,54.45,2823
1723584702,28.53,56.14,2819
1723586503,28.43,58.13,2816
1723588304,28.96,59.04,2814
1723590106,29.46,58.08,2815
1723591907,28.96,58.14,2816
1723593708,28.17,59.14,2816
1723595509,27.7,60.45,2814
1723597305,27.29,60.78,2810
1723599111,27.02,58.07,2805
1723600912,26.84,55.52,2799
1723602713,26.8,55.84,2795
1723604514,26.52,54.57,2792
1723606315,26.08,53.89,2788
1723608117,25.55,55.19,2785
1723609918,25.61,55.41,2783
1723611719,25.81,55.47,2781
1723613520,25.83,54.58,2781
1723615321,25.83,54.22,2782
1723617122,25.73,54.56,2783
1723618923,25.62,55.57,2783
1723620724,25.49,56.92,2781
1723622525,25.6,57.66,2779
1723624326,25.62,58.32,2777
1723626128,26.07,57.05,2776
1723627929,26.74,56.72,2779
1723629730,27.49,55.88,2784
1723631531,28.9,52.82,2793
1723633332,30.35,48.68,2805
1723635133,30.61,47.75,2814
1723636929,30.77,46.89,2822
1723638735,31.16,45.99,2828
1723640536,31.27,45.92,2829
1723642338,31.54,45.7,2831
1723644139,31.76,46.03,2834
1723645940,31.5,47.03,2836
1723647741,31.23,47.73,2836
1723649542,31.5,47.51,2834
1723651343,31.66,47.27,2832
1723653144,30.97,48.3,2829
1723654945,29.51,50.29,2826
1723656747,28.76,51.14,2823
1723658548,28.63,51.04,2819
1723660349,29.28,50.88,2817
1723662150,29.8,51,2817
1723663951,29.69,51.28,2819
1723665752,29.5,51.04,2821
1723667553,29.4,51.08,2823
1723669354,29.21,51.23,2823
1723671156,28.88,52.26,2821
1723672957,28.35,52.86,2818
1723674758,28.46,53.97,2815
1723676559,28.37,56.29,2813
1723678360,27.93,58.09,2812
1723680161,27.65,57.66,2809
1723681962,27.24,56.05,2808
1723683763,26.82,56.56,2805
1723685565,26.42,56.79,2800
1723687366,26.19,57.95,2795
1723689162,26.01,58.18,2790
1723690968,25.83,59.05,2787
1723692764,25.69,59.29,2785
1723694570,25.57,60.09,2783
1723696371,25.4,60.36,2783
1723698173,25.3,60.37,2781
1723699974,25.16,60.46,2778
1723701775,25.07,60.63,2773
1723703576,24.98,60.64,2768
1723705377,24.87,60.98,2764
1723707178,24.79,61.5,2762
1723708979,24.74,62.01,2762
1723710775,24.63,62.36,2764
1723712581,24.51,62.44,2766
1723714383,24.42,62.75,2767
1723716184,24.38,62.91,2768
1723717985,24.39,63.43,2769
1723719786,24.74,63.28,2770
1723721587,25.12,63.1,2771
1723723388,25.44,62.78,2773
1723725189,25.44,62.74,2775
1723726990,25.52,62.53,2777
1723728792,25.59,62.31,2778
1723730593,25.67,62.14,2780
1723732394,25.77,62.08,2778
1723734195,25.89,61.83,2776
1723735996,26.08,61.2,2776
1723737797,26.29,60.8,2777
1723739593,26.49,60.5,2779
1723741399,26.58,60.35,2784
1723743201,26.63,60.25,2787
1723745002,26.77,60.05,2789
1723746803,26.83,60,2790
1723748604,26.91,60.61,2789
1723750405,26.98,60.47,2789
1723752206,27,60.42,2789
1723754007,26.99,60.35,2790
1723755808,27.02,57.85,2791
1723757610,26.88,57.69,2792
1723759411,26.7,58.64,2791
1723761207,26.55,58.67,2791
1723763013,26.38,58.38,2790
1723764814,26.18,57.13,2788
1723766615,25.92,56.9,2788
1723768416,25.8,56.9,2787
1723770218,25.77,57.02,2786
1723772019,25.68,58.02,2786
1723773820,25.63,58.75,2785
1723775621,25.58,58.37,2783
1723777422,25.54,57.72,2782
1723779223,25.39,57.71,2780
1723781024,25.36,57.79,2778
1723782825,25.25,58.06,2777
1723784627,25.12,58.25,2775
1723786428,25.05,58.19,2773
1723788224,25.06,58.39,2771
1723790030,25.03,58.69,2769
1723791831,24.89,59.21,2766
1723793632,24.83,59.79,2757
1723795428,24.84,60.01,2748
1723797234,25.03,60.3,2737
1723799036,25.1,60.03,2729
1723800837,25.14,59.92,2728
1723802638,25.18,59.84,2728
1723804439,25.23,59.77,2729
1723806240,25.29,59.66,2729
1723808041,25.35,59.62,2729
1723809842,25.44,59.55,2729
1723811643,25.53,59.56,2727
1723813445,25.59,59.5,2727
1723815246,25.66,59.41,2731
1723817047,25.81,59.31,2738
1723818848,25.9,59.25,2751
1723820649,26,59.2,2765
1723822445,26.1,58.96,2774
1723824251,26.18,58.88,2781
1723826053,26.22,58.94,2783
1723827854,26.25,58.96,2785
1723829655,26.36,58.86,2786
1723831456,26.62,59.56,2787
1723833257,26.88,60.12,2788
1723835058,26.9,59.88,2788
1723836859,26.91,59.62,2789
1723838660,26.9,59.52,2789
1723840461,26.86,59.5,2789
1723842263,26.79,59.58,2789
1723844064,26.68,59.69,2788
1723845865,26.6,59.83,2787
1723847666,26.56,59.93,2786
1723849467,26.5,60.06,2785
1723851268,26.43,60.15,2785
1723853069,26.34,60.29,2784
1723854870,26.22,60.58,2784
1723856666,26.12,60.84,2783
1723858473,26.05,61.03,2782
1723860274,25.99,61.16,2782
1723862075,25.92,61.26,2782
1723863876,25.87,61.35,2783
1723865677,25.83,61.42,2784
1723867478,25.79,61.48,2784
1723869279,25.75,61.56,2785
1723871080,25.69,61.63,2784
1723872882,25.67,61.69,2783
1723874683,25.64,61.73,2782
1723876484,25.63,61.77,2781
1723878285,25.61,61.81,2780
1723880086,25.6,61.83,2778
1723881887,25.59,61.87,2777
1723883688,25.56,61.91,2775
1723885489,25.54,61.96,2773
1723887290,25.51,62.03,2772
1723889092,25.47,62.08,2770
1723890893,25.43,62.11,2769
1723892694,25.41,62.14,2770
1723894495,25.38,62.17,2772
1723896296,25.36,62.18,2774
1723898097,25.34,62.18,2777
1723899898,25.34,62.16,2778
1723901699,25.33,62.12,2779
1723903501,25.34,62.06,2779
1723905302,25.37,61.98,2780
1723907103,25.4,61.92,2780
1723908904,25.42,61.88,2780
1723910705,25.43,61.89,2780
1723912506,25.42,61.93,2780
1723914307,25.43,61.92,2780
1723916108,25.42,61.89,2781
1723917910,25.42,61.89,2781
1723919711,25.41,61.88,2781
1723921507,25.4,61.86,2780
1723923313,25.38,61.82,2780
1723925114,25.36,61.86,2780
1723926915,25.32,61.94,2780
1723928711,25.29,62,2780
1723930517,25.26,62.07,2779
1723932319,25.22,62.14,2779
1723934120,25.19,62.21,2778
1723935921,25.16,62.23,2778
1723937722,25.15,62.27,2777
1723939518,25.12,62.3,2777
1723941324,25.11,62.31,2776
1723943126,25.09,62.35,2775
1723944927,25.07,62.37,2775
1723946728,25.03,62.4,2774
1723948524,24.99,62.46,2773
1723950330,24.95,62.5,2772
1723952126,24.92,62.53,2772
1723953932,24.89,62.54,2772
1723955733,24.86,62.54,2773
1723957535,24.82,62.54,2774
1723959336,24.79,62.55,2773
1723961132,24.75,62.56,2772
1723962938,24.71,62.57,2769
1723964739,24.67,62.58,2766
1723966540,24.63,62.6,2764
1723968341,24.6,62.62,2763
1723970143,24.58,62.61,2763
1723971944,24.55,62.61,2763
1723973745,24.52,62.6,2760
1723975546,24.48,62.6,2752
1723977347,24.43,62.62,2745
1723979148,24.39,62.64,2738
1723980950,24.36,62.66,2727
1723982751,24.34,62.68,2717
1723984552,24.32,62.67,2710
1723986353,24.31,62.65,2704
1723988154,24.3,62.65,2706
1723989955,24.29,62.62,2715
1723991756,24.28,62.6,2724
1723993558,24.24,62.57,2730
1723995359,24.16,62.55,2737
1723997160,24.1,62.56,2740
1723998961,24.08,62.58,2742
1724000762,24.05,62.58,2745
1724002563,24.04,62.56,2745
1724004364,24.02,62.53,2746
1724006165,24.02,62.49,2745
1724007962,24.02,62.44,2744
1724009768,24.01,62.42,2743
1724011564,23.98,62.42,2744
1724013370,23.59,62.2,2744
1724015171,22.91,63.68,2746
1724016972,22.42,66.27,2748
1724018773,22.18,67.64,2747
1724020575,22.15,67.15,2742
1724022376,22.08,67.4,2737
1724024172,21.99,67.46,2731
1724025978,21.89,67.56,2727
1724027779,21.81,68.03,2727
1724029580,21.71,68.69,2726
1724031381,21.55,68.9,2727
1724033182,21.51,68.72,2730
1724034983,21.49,69.37,2734
1724036785,21.35,69.52,2738
1724038586,21.24,68.93,2742
1724040387,21.17,68.76,2743
1724042188,21.09,68.75,2744
1724043989,20.99,68.62,2742
1724045790,20.85,68.77,2739
1724047591,20.79,68.95,2735
1724049392,20.66,68.99,2732
1724051194,20.56,68.35,2730
1724052995,20.43,67.58,2729
1724054796,20.26,68.29,2730
1724056597,20.64,68.64,2731
1724058398,21.16,67.42,2732
1724060199,21.38,66.72,2735
1724062000,21.54,66.29,2737
1724063801,21.63,65.93,2739
1724065603,21.76,65.68,2739
1724067404,21.85,65.43,2739
1724069205,21.94,65.23,2737
1724071006,22.05,65.03,2734
1724072807,22.09,64.8,2734
1724074608,22.17,64.53,2734
1724076409,22.3,64.33,2734
1724078210,22.43,64.07,2733
1724080011,22.56,63.9,2733
1724081813,22.77,63.5,2734
1724083614,22.96,63.27,2736
1724085415,22.99,63.36,2740
1724087216,22.98,63.44,2743
1724089017,22.97,63.48,2744
1724090818,23.02,63.63,2744
1724092619,23.41,63.94,2746
1724094421,23.41,64.11,2749
1724096222,23.29,63.93,2752
1724098023,23.19,63.89,2754
1724099819,23.09,63.88,2754
1724101620,23.02,63.99,2753
1724103426,22.93,64.05,2752
1724105227,22.99,64.48,2752
1724107028,22.81,64.15,2752
1724108830,22.19,63.69,2750
1724110631,21.75,64.35,2740
1724112432,21.81,65.3,2720
1724114233,22.06,65.23,2706
1724116034,22.04,65.08,2694
1724117835,21.96,65.09,2688
1724119636,21.84,64.91,2694
1724121432,21.78,64.98,2698
1724123239,21.67,64.84,2698
1724125040,21.6,64.85,2696
1724126841,21.57,64.81,2693
1724128642,21.47,64.88,2688
1724130443,21.29,64.93,2685
1724132244,21.12,65.38,2681
1724134040,21.04,65.82,2691
1724135841,20.96,65.81,2702
1724137647,20.88,65.86,2711
1724139448,20.84,65.98,2725
1724141250,20.92,66.04,2726
1724143051,21.11,66.2,2724
1724144852,21.25,65.7,2725
1724146653,21.33,65.35,2726
1724148454,21.41,65.1,2727
1724150250,21.5,64.91,2729
1724152056,21.56,64.75,2730
1724153857,21.58,64.61,2732
1724155659,21.61,64.48,2733
1724157455,21.68,64.37,2733
